"w1_HelaKyoto_Gapdh_2597_p01_cy3__Cell_CP_10.tif", "438", "309", "27766", "679863" 
"w1_HelaKyoto_Gapdh_2597_p02_cy3__Cell_CP_22.tif", "372", "1", "41603", "207080" 
"w1_HelaKyoto_Gapdh_2597_p02_cy3__Cell_CP_23.tif", "393", "586", "49622", "932195" 
"w1_HelaKyoto_Gapdh_2597_p01_cy3__Cell_CP_12.tif", "2", "2", "30001", "871388" 
"w1_HelaKyoto_Gapdh_2597_p01_cy3__Cell_CP_9.tif", "397", "61", "15953", "559228" 
"w1_HelaKyoto_Gapdh_2597_p01_cy3__Cell_CP_28.tif", "1", "320", "32210", "777801" 
"w1_HelaKyoto_Gapdh_2597_p02_cy3__Cell_CP_18.tif", "473", "126", "42330", "479427" 
"w1_HelaKyoto_Gapdh_2597_p01_cy3__Cell_CP_26.tif", "482", "304", "31951", "675163" 
"w1_HelaKyoto_Gapdh_2597_p02_cy3__Cell_CP_20.tif", "663", "576", "146455", "1546132" 
"w1_HelaKyoto_Gapdh_2597_p02_cy3__Cell_CP_24.tif", "589", "294", "69473", "2718577" 
"w1_HelaKyoto_Gapdh_2597_p01_cy3__Cell_CP_21.tif", "1", "137", "25166", "1013774" 
"w1_HelaKyoto_Gapdh_2597_p01_cy3__Cell_CP_30.tif", "339", "166", "22080", "719716" 
"w1_HelaKyoto_Gapdh_2597_p01_cy3__Cell_CP_29.tif", "98", "174", "35745", "1135223" 
"w1_HelaKyoto_Gapdh_2597_p02_cy3__Cell_CP_10.tif", "422", "133", "61791", "1465914" 
"w1_HelaKyoto_Gapdh_2597_p01_cy3__Cell_CP_11.tif", "521", "243", "41127", "1000843" 
"w1_HelaKyoto_Gapdh_2597_p01_cy3__Cell_CP_7.tif", "400", "279", "29116", "1499653" 
"w1_HelaKyoto_Gapdh_2597_p02_cy3__Cell_CP_17.tif", "175", "142", "93588", "2533670" 
"w1_HelaKyoto_Gapdh_2597_p01_cy3__Cell_CP_15.tif", "439", "116", "21057", "976817" 
"w1_HelaKyoto_Gapdh_2597_p01_cy3__Cell_CP_25.tif", "640", "381", "41418", "982236" 
"w1_HelaKyoto_Gapdh_2597_p01_cy3__Cell_CP_13.tif", "521", "172", "15764", "1724156" 
"w1_HelaKyoto_Gapdh_2597_p01_cy3__Cell_CP_16.tif", "386", "131", "21795", "2037404" 
"w1_HelaKyoto_Gapdh_2597_p02_cy3__Cell_CP_21.tif", "652", "223", "68357", "2457650" 
"w1_HelaKyoto_Gapdh_2597_p01_cy3__Cell_CP_17.tif", "552", "190", "24865", "1365668" 
"w1_HelaKyoto_Gapdh_2597_p01_cy3__Cell_CP_6.tif", "644", "206", "24068", "961031" 
"w1_HelaKyoto_Gapdh_2597_p02_cy3__Cell_CP_16.tif", "468", "311", "43504", "2467012" 
"w1_HelaKyoto_Gapdh_2597_p02_cy3__Cell_CP_19.tif", "491", "216", "41101", "2450324" 
"w1_HelaKyoto_Gapdh_2597_p01_cy3__Cell_CP_22.tif", "0", "0", "37717", "1455852" 
"w1_HelaKyoto_Gapdh_2597_p01_cy3__Cell_CP_14.tif", "768", "564", "59949", "2931265" 
"w1_HelaKyoto_Gapdh_2597_p02_cy3__Cell_CP_12.tif", "599", "414", "86992", "2350563" 
"w1_HelaKyoto_Gapdh_2597_p02_cy3__Cell_CP_13.tif", "324", "1", "29225", "3671811" 
"w1_HelaKyoto_Gapdh_2597_p01_cy3__Cell_CP_18.tif", "847", "265", "54762", "2115918" 
"w1_HelaKyoto_Gapdh_2597_p02_cy3__Cell_CP_11.tif", "180", "154", "79949", "3560407" 
"w1_HelaKyoto_Gapdh_2597_p03_cy3__Cell_CP_7.tif", "309", "1", "34996", "553201" 
"w1_HelaKyoto_Gapdh_2597_p02_cy3__Cell_CP_25.tif", "421", "2", "49517", "2042113" 
"w1_HelaKyoto_Gapdh_2597_p03_cy3__Cell_CP_6.tif", "232", "239", "36273", "1021903" 
"w1_HelaKyoto_Gapdh_2597_p03_cy3__Cell_CP_3.tif", "363", "61", "19242", "346752" 
"w1_HelaKyoto_Gapdh_2597_p02_cy3__Cell_CP_31.tif", "314", "135", "18196", "1366151" 
"w1_HelaKyoto_Gapdh_2597_p02_cy3__Cell_CP_8.tif", "576", "405", "44741", "1235533" 
"w1_HelaKyoto_Gapdh_2597_p02_cy3__Cell_CP_28.tif", "134", "150", "23106", "1705789" 
"w1_HelaKyoto_Gapdh_2597_p02_cy3__Cell_CP_7.tif", "273", "1", "27188", "2651886" 
"w1_HelaKyoto_Gapdh_2597_p03_cy3__Cell_CP_4.tif", "424", "157", "30186", "693058" 
"w1_HelaKyoto_Gapdh_2597_p02_cy3__Cell_CP_27.tif", "391", "0", "85538", "2495510" 
"w1_HelaKyoto_Gapdh_2597_p04_cy3__Cell_CP_12.tif", "497", "267", "30218", "998292" 
"w1_HelaKyoto_Gapdh_2597_p03_cy3__Cell_CP_5.tif", "547", "228", "28617", "1040694" 
"w1_HelaKyoto_Gapdh_2597_p04_cy3__Cell_CP_15.tif", "349", "458", "33426", "977321" 
"w1_HelaKyoto_Gapdh_2597_p03_cy3__Cell_CP_9.tif", "529", "105", "27872", "906825" 
"w1_HelaKyoto_Gapdh_2597_p04_cy3__Cell_CP_11.tif", "488", "310", "33757", "936612" 
"w1_HelaKyoto_Gapdh_2597_p02_cy3__Cell_CP_29.tif", "714", "370", "71539", "3383193" 
"w1_HelaKyoto_Gapdh_2597_p04_cy3__Cell_CP_24.tif", "433", "484", "45803", "1066428" 
"w1_HelaKyoto_Gapdh_2597_p04_cy3__Cell_CP_23.tif", "352", "184", "25709", "876204" 
"w1_HelaKyoto_Gapdh_2597_p04_cy3__Cell_CP_10.tif", "1", "1", "43289", "4038036" 
"w1_HelaKyoto_Gapdh_2597_p04_cy3__Cell_CP_17.tif", "225", "142", "37710", "2208987" 
"w1_HelaKyoto_Gapdh_2597_p04_cy3__Cell_CP_5.tif", "612", "43", "31394", "871328" 
"w1_HelaKyoto_Gapdh_2597_p04_cy3__Cell_CP_25.tif", "612", "399", "57458", "1668771" 
"w1_HelaKyoto_Gapdh_2597_p05_cy3__Cell_CP_11.tif", "427", "335", "45487", "614258" 
"w1_HelaKyoto_Gapdh_2597_p03_cy3__Cell_CP_2.tif", "579", "353", "31186", "1520689" 
"w1_HelaKyoto_Gapdh_2597_p05_cy3__Cell_CP_14.tif", "416", "326", "43849", "443408" 
"w1_HelaKyoto_Gapdh_2597_p04_cy3__Cell_CP_14.tif", "337", "228", "49833", "4267326" 
"w1_HelaKyoto_Gapdh_2597_p04_cy3__Cell_CP_21.tif", "646", "411", "56113", "1721618" 
"w1_HelaKyoto_Gapdh_2597_p05_cy3__Cell_CP_12.tif", "262", "0", "36097", "865965" 
"w1_HelaKyoto_Gapdh_2597_p04_cy3__Cell_CP_8.tif", "510", "1", "34594", "930623" 
"w1_HelaKyoto_Gapdh_2597_p03_cy3__Cell_CP_8.tif", "686", "306", "51515", "2190480" 
"w1_HelaKyoto_Gapdh_2597_p04_cy3__Cell_CP_18.tif", "813", "369", "74426", "1674232" 
"w1_HelaKyoto_Gapdh_2597_p04_cy3__Cell_CP_22.tif", "314", "3", "117328", "4559543" 
"w1_HelaKyoto_Gapdh_2597_p05_cy3__Cell_CP_15.tif", "3", "96", "15151", "870125" 
"w1_HelaKyoto_Gapdh_2597_p04_cy3__Cell_CP_13.tif", "1", "0", "63700", "3456447" 
"w1_HelaKyoto_Gapdh_2597_p05_cy3__Cell_CP_10.tif", "335", "144", "23393", "1877345" 
"w1_HelaKyoto_Gapdh_2597_p04_cy3__Cell_CP_6.tif", "507", "211", "51214", "1137097" 
"w1_HelaKyoto_Gapdh_2597_p04_cy3__Cell_CP_9.tif", "1", "291", "26909", "5558784" 
"w1_HelaKyoto_Gapdh_2597_p05_cy3__Cell_CP_13.tif", "375", "1", "16151", "984031" 
"w1_HelaKyoto_Gapdh_2597_p04_cy3__Cell_CP_19.tif", "528", "155", "46005", "5667443" 
"w1_HelaKyoto_Gapdh_2597_p05_cy3__Cell_CP_6.tif", "1", "1", "42939", "549063" 
"w1_HelaKyoto_Gapdh_2597_p04_cy3__Cell_CP_20.tif", "684", "285", "80402", "4405727" 
"w1_HelaKyoto_Gapdh_2597_p05_cy3__Cell_CP_3.tif", "467", "3", "53548", "1074879" 
"w1_HelaKyoto_Gapdh_2597_p04_cy3__Cell_CP_16.tif", "652", "176", "71674", "7621028" 
"w1_HelaKyoto_Gapdh_2597_p05_cy3__Cell_CP_16.tif", "322", "166", "15174", "692080" 
"w1_HelaKyoto_Gapdh_2597_p05_cy3__Cell_CP_4.tif", "1", "1", "131591", "1620490" 
"w1_HelaKyoto_Gapdh_2597_p05_cy3__Cell_CP_5.tif", "1", "1", "75328", "1654054" 
"w1_HelaKyoto_Gapdh_2597_p05_cy3__Cell_CP_7.tif", "1", "1", "69446", "4821210" 
"w1_HelaKyoto_Gapdh_2597_p07_cy3__Cell_CP_23.tif", "486", "0", "34065", "785830" 
"w1_HelaKyoto_Gapdh_2597_p05_cy3__Cell_CP_9.tif", "396", "242", "34927", "1521316" 
"w1_HelaKyoto_Gapdh_2597_p07_cy3__Cell_CP_17.tif", "483", "187", "31261", "1212858" 
"w1_HelaKyoto_Gapdh_2597_p05_cy3__Cell_CP_8.tif", "1", "1", "53423", "1423210" 
"w1_HelaKyoto_Gapdh_2597_p06_cy3__Cell_CP_11.tif", "518", "373", "56229", "1082843" 
"w1_HelaKyoto_Gapdh_2597_p07_cy3__Cell_CP_1.tif", "366", "1", "19880", "636136" 
"w1_HelaKyoto_Gapdh_2597_p07_cy3__Cell_CP_11.tif", "670", "237", "37473", "3788368" 
"w1_HelaKyoto_Gapdh_2597_p04_cy3__Cell_CP_7.tif", "695", "289", "58348", "4914429" 
"w1_HelaKyoto_Gapdh_2597_p06_cy3__Cell_CP_12.tif", "4", "3", "78133", "1421406" 
"w1_HelaKyoto_Gapdh_2597_p06_cy3__Cell_CP_7.tif", "1145", "512", "93897", "1325927" 
"w1_HelaKyoto_Gapdh_2597_p07_cy3__Cell_CP_12.tif", "511", "327", "43917", "1430317" 
"w1_HelaKyoto_Gapdh_2597_p07_cy3__Cell_CP_10.tif", "206", "1", "83623", "4091534" 
"w1_HelaKyoto_Gapdh_2597_p07_cy3__Cell_CP_24.tif", "424", "0", "44645", "2133964" 
"w1_HelaKyoto_Gapdh_2597_p06_cy3__Cell_CP_10.tif", "598", "373", "70630", "1746238" 
"w1_HelaKyoto_Gapdh_2597_p06_cy3__Cell_CP_6.tif", "422", "163", "18186", "1738915" 
"w1_HelaKyoto_Gapdh_2597_p07_cy3__Cell_CP_14.tif", "500", "1", "27441", "2173011" 
"w1_HelaKyoto_Gapdh_2597_p07_cy3__Cell_CP_16.tif", "520", "264", "49790", "2253228" 
"w1_HelaKyoto_Gapdh_2597_p07_cy3__Cell_CP_18.tif", "440", "1", "51703", "2448578" 
"w1_HelaKyoto_Gapdh_2597_p07_cy3__Cell_CP_20.tif", "1", "216", "42110", "1506503" 
"w1_HelaKyoto_Gapdh_2597_p06_cy3__Cell_CP_5.tif", "1", "222", "19130", "2903049" 
"w1_HelaKyoto_Gapdh_2597_p06_cy3__Cell_CP_3.tif", "456", "303", "54190", "1976699" 
"w1_HelaKyoto_Gapdh_2597_p07_cy3__Cell_CP_13.tif", "821", "217", "41790", "1231930" 
"w1_HelaKyoto_Gapdh_2597_p07_cy3__Cell_CP_15.tif", "410", "95", "31408", "2143355" 
"w1_HelaKyoto_Gapdh_2597_p06_cy3__Cell_CP_4.tif", "2", "1", "58952", "3686831" 
"w1_HelaKyoto_Gapdh_2597_p07_cy3__Cell_CP_2.tif", "428", "96", "44172", "1303552" 
"w1_HelaKyoto_Gapdh_2597_p07_cy3__Cell_CP_25.tif", "2", "2", "43126", "2104605" 
"w1_HelaKyoto_Gapdh_2597_p07_cy3__Cell_CP_28.tif", "348", "112", "15727", "1769878" 
"w1_HelaKyoto_Gapdh_2597_p07_cy3__Cell_CP_31.tif", "474", "104", "16452", "1190676" 
"w1_HelaKyoto_Gapdh_2597_p07_cy3__Cell_CP_27.tif", "479", "0", "41207", "1389507" 
"w1_HelaKyoto_Gapdh_2597_p07_cy3__Cell_CP_19.tif", "315", "1", "37965", "2149776" 
"w1_HelaKyoto_Gapdh_2597_p07_cy3__Cell_CP_5.tif", "436", "146", "36163", "1111356" 
"w1_HelaKyoto_Gapdh_2597_p07_cy3__Cell_CP_4.tif", "462", "405", "54890", "757040" 
"w1_HelaKyoto_Gapdh_2597_p07_cy3__Cell_CP_30.tif", "456", "213", "19455", "1951697" 
"w1_HelaKyoto_Gapdh_2597_p07_cy3__Cell_CP_33.tif", "576", "257", "54819", "1976666" 
"w1_HelaKyoto_Gapdh_2597_p08_cy3__Cell_CP_18.tif", "513", "321", "22337", "717259" 
"w1_HelaKyoto_Gapdh_2597_p07_cy3__Cell_CP_32.tif", "313", "69", "21100", "2039030" 
"w1_HelaKyoto_Gapdh_2597_p08_cy3__Cell_CP_17.tif", "495", "289", "34800", "556199" 
"w1_HelaKyoto_Gapdh_2597_p07_cy3__Cell_CP_3.tif", "358", "159", "24979", "2258728" 
"w1_HelaKyoto_Gapdh_2597_p08_cy3__Cell_CP_19.tif", "457", "123", "23523", "394974" 
"w1_HelaKyoto_Gapdh_2597_p08_cy3__Cell_CP_21.tif", "501", "153", "31000", "501057" 
"w1_HelaKyoto_Gapdh_2597_p07_cy3__Cell_CP_7.tif", "533", "162", "20690", "1187835" 
"w1_HelaKyoto_Gapdh_2597_p08_cy3__Cell_CP_16.tif", "564", "338", "32919", "825531" 
"w1_HelaKyoto_Gapdh_2597_p07_cy3__Cell_CP_6.tif", "465", "291", "87590", "2415444" 
"w1_HelaKyoto_Gapdh_2597_p07_cy3__Cell_CP_8.tif", "463", "2", "42230", "2546337" 
"w1_HelaKyoto_Gapdh_2597_p08_cy3__Cell_CP_5.tif", "590", "356", "68987", "998301" 
"w1_HelaKyoto_Gapdh_2597_p09_cy3__Cell_CP_11.tif", "584", "304", "25352", "512617" 
"w1_HelaKyoto_Gapdh_2597_p07_cy3__Cell_CP_9.tif", "605", "504", "86370", "3267610" 
"w1_HelaKyoto_Gapdh_2597_p09_cy3__Cell_CP_10.tif", "494", "1", "48078", "692060" 
"w1_HelaKyoto_Gapdh_2597_p08_cy3__Cell_CP_20.tif", "720", "451", "80401", "1607647" 
"w1_HelaKyoto_Gapdh_2597_p08_cy3__Cell_CP_15.tif", "1245", "987", "161375", "2291422" 
"w1_HelaKyoto_Gapdh_2597_p09_cy3__Cell_CP_12.tif", "537", "143", "20991", "1289467" 
"w1_HelaKyoto_Gapdh_2597_p08_cy3__Cell_CP_13.tif", "485", "125", "17718", "1984100" 
"w1_HelaKyoto_Gapdh_2597_p08_cy3__Cell_CP_11.tif", "546", "289", "67506", "4254442" 
"w1_HelaKyoto_Gapdh_2597_p08_cy3__Cell_CP_12.tif", "600", "214", "50354", "2089586" 
"w1_HelaKyoto_Gapdh_2597_p09_cy3__Cell_CP_2.tif", "697", "222", "42578", "882078" 
"w1_HelaKyoto_Gapdh_2597_p09_cy3__Cell_CP_3.tif", "342", "122", "13020", "826862" 
"w1_HelaKyoto_Gapdh_2597_p09_cy3__Cell_CP_1.tif", "699", "225", "42375", "924518" 
"w1_HelaKyoto_Gapdh_2597_p09_cy3__Cell_CP_8.tif", "276", "123", "19402", "695475" 
"w1_HelaKyoto_Gapdh_2597_p09_cy3__Cell_CP_4.tif", "357", "114", "20262", "1328351" 
"w1_HelaKyoto_Gapdh_2597_p08_cy3__Cell_CP_7.tif", "461", "131", "17587", "2366508" 
"w1_HelaKyoto_Gapdh_2597_p09_cy3__Cell_CP_5.tif", "344", "55", "16496", "1135331" 
"w1_HelaKyoto_Gapdh_2597_p09_cy3__Cell_CP_13.tif", "602", "413", "63436", "2812136" 
"w1_HelaKyoto_Gapdh_2597_p08_cy3__Cell_CP_8.tif", "1", "1", "19354", "3867248" 
"w1_HelaKyoto_Gapdh_2597_p09_cy3__Cell_CP_9.tif", "579", "359", "56341", "1206628" 
"w1_HelaKyoto_Gapdh_2597_p09_cy3__Cell_CP_7.tif", "684", "427", "83709", "1548834" 
"w1_HelaKyoto_Gapdh_2597_p09_cy3__Cell_CP_6.tif", "532", "252", "41654", "1979415" 
"w1_HelaKyoto_Gapdh_2597_p10_cy3__Cell_CP_12.tif", "584", "368", "42508", "1318997" 
"w1_HelaKyoto_Gapdh_2597_p10_cy3__Cell_CP_10.tif", "285", "0", "15626", "813384" 
"w1_HelaKyoto_Gapdh_2597_p09_cy3__Cell_CP_14.tif", "876", "377", "55643", "2092214" 
"w1_HelaKyoto_Gapdh_2597_p08_cy3__Cell_CP_6.tif", "1082", "519", "53516", "2010397" 
"w1_HelaKyoto_Gapdh_2597_p10_cy3__Cell_CP_4.tif", "2", "81", "16236", "950198" 
"w1_HelaKyoto_Gapdh_2597_p10_cy3__Cell_CP_9.tif", "360", "277", "34066", "862603" 
"w1_HelaKyoto_Gapdh_2597_p10_cy3__Cell_CP_7.tif", "460", "273", "30242", "1100886" 
"w1_HelaKyoto_Gapdh_2597_p10_cy3__Cell_CP_16.tif", "477", "190", "23472", "1584964" 
"w1_HelaKyoto_Gapdh_2597_p11_cy3__Cell_CP_15.tif", "153", "1", "7211", "204095" 
"w1_HelaKyoto_Gapdh_2597_p11_cy3__Cell_CP_13.tif", "273", "178", "15370", "886205" 
"w1_HelaKyoto_Gapdh_2597_p11_cy3__Cell_CP_14.tif", "248", "144", "19972", "658618" 
"w1_HelaKyoto_Gapdh_2597_p08_cy3__Cell_CP_10.tif", "364", "149", "57168", "13297479" 
"w1_HelaKyoto_Gapdh_2597_p10_cy3__Cell_CP_6.tif", "379", "30", "19488", "984314" 
"w1_HelaKyoto_Gapdh_2597_p10_cy3__Cell_CP_17.tif", "675", "0", "50343", "4467759" 
"w1_HelaKyoto_Gapdh_2597_p10_cy3__Cell_CP_18.tif", "300", "146", "17868", "1483374" 
"w1_HelaKyoto_Gapdh_2597_p10_cy3__Cell_CP_14.tif", "680", "329", "41496", "1744026" 
"w1_HelaKyoto_Gapdh_2597_p10_cy3__Cell_CP_8.tif", "707", "231", "38974", "1869147" 
"w1_HelaKyoto_Gapdh_2597_p10_cy3__Cell_CP_15.tif", "568", "168", "41394", "3641790" 
"w1_HelaKyoto_Gapdh_2597_p10_cy3__Cell_CP_13.tif", "776", "1", "46241", "1946690" 
"w1_HelaKyoto_Gapdh_2597_p11_cy3__Cell_CP_3.tif", "642", "613", "39785", "910765" 
"w1_HelaKyoto_Gapdh_2597_p11_cy3__Cell_CP_4.tif", "622", "275", "33550", "595809" 
"w1_HelaKyoto_Gapdh_2597_p11_cy3__Cell_CP_17.tif", "364", "192", "16936", "894874" 
"w1_HelaKyoto_Gapdh_2597_p11_cy3__Cell_CP_10.tif", "671", "461", "55140", "1898224" 
"w1_HelaKyoto_Gapdh_2597_p11_cy3__Cell_CP_21.tif", "236", "224", "51361", "776796" 
"w1_HelaKyoto_Gapdh_2597_p12_cy3__Cell_CP_18.tif", "207", "1", "11043", "218632" 
"w1_HelaKyoto_Gapdh_2597_p11_cy3__Cell_CP_18.tif", "226", "208", "39258", "1044044" 
"w1_HelaKyoto_Gapdh_2597_p11_cy3__Cell_CP_16.tif", "588", "335", "55475", "1944119" 
"w1_HelaKyoto_Gapdh_2597_p11_cy3__Cell_CP_6.tif", "509", "128", "20059", "897270" 
"w1_HelaKyoto_Gapdh_2597_p12_cy3__Cell_CP_13.tif", "498", "185", "25864", "1353888" 
"w1_HelaKyoto_Gapdh_2597_p12_cy3__Cell_CP_22.tif", "331", "141", "12894", "528764" 
"w1_HelaKyoto_Gapdh_2597_p11_cy3__Cell_CP_7.tif", "630", "536", "67741", "1087201" 
"w1_HelaKyoto_Gapdh_2597_p11_cy3__Cell_CP_19.tif", "204", "201", "48635", "2540961" 
"w1_HelaKyoto_Gapdh_2597_p11_cy3__Cell_CP_9.tif", "721", "389", "50656", "919448" 
"w1_HelaKyoto_Gapdh_2597_p12_cy3__Cell_CP_12.tif", "484", "120", "26862", "1960271" 
"w1_HelaKyoto_Gapdh_2597_p11_cy3__Cell_CP_12.tif", "559", "279", "61730", "2497792" 
"w1_HelaKyoto_Gapdh_2597_p12_cy3__Cell_CP_20.tif", "304", "100", "20590", "1528703" 
"w1_HelaKyoto_Gapdh_2597_p11_cy3__Cell_CP_11.tif", "450", "487", "59445", "3057110" 
"w1_HelaKyoto_Gapdh_2597_p12_cy3__Cell_CP_16.tif", "486", "135", "22082", "1597080" 
"w1_HelaKyoto_Gapdh_2597_p12_cy3__Cell_CP_26.tif", "582", "318", "32142", "716995" 
"w1_HelaKyoto_Gapdh_2597_p11_cy3__Cell_CP_5.tif", "750", "1", "30443", "1289943" 
"w1_HelaKyoto_Gapdh_2597_p12_cy3__Cell_CP_14.tif", "291", "5", "17550", "2170479" 
"w1_HelaKyoto_Gapdh_2597_p12_cy3__Cell_CP_27.tif", "536", "492", "119902", "1090087" 
"w1_HelaKyoto_Gapdh_2597_p12_cy3__Cell_CP_19.tif", "507", "150", "26633", "1721685" 
"w1_HelaKyoto_Gapdh_2597_p12_cy3__Cell_CP_29.tif", "740", "215", "40627", "1707423" 
"w1_HelaKyoto_Gapdh_2597_p13_cy3__Cell_CP_19.tif", "110", "38", "9688", "209930" 
"w1_HelaKyoto_Gapdh_2597_p12_cy3__Cell_CP_28.tif", "264", "76", "22022", "1762187" 
"w1_HelaKyoto_Gapdh_2597_p12_cy3__Cell_CP_15.tif", "568", "189", "20328", "3064565" 
"w1_HelaKyoto_Gapdh_2597_p12_cy3__Cell_CP_7.tif", "438", "133", "16344", "4361417" 
"w1_HelaKyoto_Gapdh_2597_p13_cy3__Cell_CP_16.tif", "339", "261", "64594", "491072" 
"w1_HelaKyoto_Gapdh_2597_p12_cy3__Cell_CP_21.tif", "640", "152", "51881", "1560394" 
"w1_HelaKyoto_Gapdh_2597_p13_cy3__Cell_CP_11.tif", "329", "62", "16886", "1285713" 
"w1_HelaKyoto_Gapdh_2597_p13_cy3__Cell_CP_7.tif", "265", "110", "15846", "398769" 
"w1_HelaKyoto_Gapdh_2597_p12_cy3__Cell_CP_5.tif", "502", "1", "20123", "3089899" 
"w1_HelaKyoto_Gapdh_2597_p13_cy3__Cell_CP_14.tif", "405", "87", "17692", "1104417" 
"w1_HelaKyoto_Gapdh_2597_p13_cy3__Cell_CP_5.tif", "157", "119", "65966", "2580872" 
"w1_HelaKyoto_Gapdh_2597_p13_cy3__Cell_CP_17.tif", "417", "326", "71860", "1628660" 
"w1_HelaKyoto_Gapdh_2597_p13_cy3__Cell_CP_12.tif", "474", "261", "23937", "660417" 
"w1_HelaKyoto_Gapdh_2597_p13_cy3__Cell_CP_18.tif", "411", "81", "15348", "470883" 
"w1_HelaKyoto_Gapdh_2597_p12_cy3__Cell_CP_24.tif", "684", "150", "57654", "3538407" 
"w1_HelaKyoto_Gapdh_2597_p11_cy3__Cell_CP_8.tif", "947", "351", "70224", "5170452" 
"w1_HelaKyoto_Gapdh_2597_p12_cy3__Cell_CP_10.tif", "1", "1", "157899", "7540299" 
"w1_HelaKyoto_Gapdh_2597_p12_cy3__Cell_CP_17.tif", "558", "420", "91660", "6765970" 
"w1_HelaKyoto_Gapdh_2597_p14_cy3__Cell_CP_10.tif", "322", "310", "39307", "1415086" 
"w1_HelaKyoto_Gapdh_2597_p14_cy3__Cell_CP_13.tif", "417", "177", "29923", "657082" 
